topicID,ROUGE-1-avgP,ROUGE-1-avgR,ROUGE-1-avgF,ROUGE-2-avgP,ROUGE-2-avgR,ROUGE-2-avgF,ROUGE-L-avgP,ROUGE-L-avgR,ROUGE-L-avgF
D1036,0.24210526315789474,0.2302865524989849,0.2359640096360546,0.02127659574468085,0.020483556420158144,0.020866563668293085,0.14210526315789476,0.13510810031142767,0.13846764682152643
D1037,0.2372448979591837,0.23039126083619962,0.23373106382749692,0.03479381443298969,0.033533410201385644,0.03414702918104909,0.15051020408163265,0.14635249018480684,0.14837880100802514
D1038,0.2220982142857143,0.24579580293579323,0.2332926238221383,0.02702702702702703,0.029921510617743088,0.02839572844878654,0.12276785714285712,0.13573097048426985,0.12889664220871638
D1039,0.24865591397849462,0.23149022743165526,0.2397395567720328,0.03804347826086957,0.03533461931898226,0.03663402216434839,0.1478494623655914,0.13765266592922448,0.14255204603292063
D1040,0.24479166666666669,0.24043465930494112,0.2423262550036746,0.02105263157894737,0.02043878281973234,0.020726048978561507,0.13802083333333334,0.13601832088237042,0.13685676684422673
D1041,0.2524752475247525,0.25034652531995283,0.2513918864238708,0.065,0.06434716044419976,0.06466811270035447,0.1745049504950495,0.17292880956647702,0.17370364699249383
D1042,0.24728260869565213,0.22669311404796158,0.23643979422836026,0.028846153846153844,0.026854217229774113,0.027803718778882963,0.14130434782608695,0.12958006183004012,0.13512938108921446
D1043,0.23543689320388345,0.24088458028827592,0.23807707418066892,0.030637254901960786,0.031310934747147266,0.030964494333261764,0.14441747572815533,0.14772668442029577,0.14602050309192216
D1044,0.23076923076923078,0.24375224813979138,0.23700341167933986,0.018203883495145626,0.01927028576582148,0.018713616918593877,0.1310096153846154,0.13836971521488994,0.13454699076346316
D1045,0.29318181818181815,0.32177963682984767,0.306742594050247,0.05619266055045872,0.06171996530011322,0.05881347217525864,0.16249999999999998,0.17828738641813388,0.1699860366960621
D1046,0.2252252252252252,0.24596855059617145,0.2350992687469688,0.030681818181818185,0.033517598902510916,0.03203036704001111,0.13400900900900903,0.1465668799888577,0.13998160350142913
